t=,30254, actvstrat=,mBuy=,-0.050, mSel=,+0.050, b=,0.010, m=,0.050, ca=,0.0195, cr=,0.0495,  1.603607, 
t=,60506, actvstrat=,mBuy=,-0.062, mSel=,+0.026, b=,0.000, m=,0.027, ca=,0.0218, cr=,0.0469,  1.696488, 
t=,90758, actvstrat=,mBuy=,-0.094, mSel=,+0.016, b=,0.002, m=,0.000, ca=,0.0235, cr=,0.0445,  2.853534, 
t=,121011, actvstrat=,mBuy=,-0.094, mSel=,+0.016, b=,0.002, m=,0.000, ca=,0.0235, cr=,0.0445,  2.878982, 
t=,151264, actvstrat=,mBuy=,-0.094, mSel=,+0.016, b=,0.002, m=,0.000, ca=,0.0235, cr=,0.0445,  2.951882, 
t=,181516, actvstrat=,mBuy=,-0.103, mSel=,+0.002, b=,0.000, m=,0.002, ca=,0.0258, cr=,0.0450,  3.251976, 
t=,211770, actvstrat=,mBuy=,-0.091, mSel=,+0.001, b=,0.034, m=,0.010, ca=,0.0245, cr=,0.0457,  1.745437, 
t=,242022, actvstrat=,mBuy=,-0.084, mSel=,+0.034, b=,0.030, m=,0.047, ca=,0.0233, cr=,0.0472,  1.738025, 
t=,272274, actvstrat=,mBuy=,-0.089, mSel=,+0.037, b=,0.028, m=,0.078, ca=,0.0259, cr=,0.0461,  1.706445, 
t=,302527, actvstrat=,mBuy=,-0.048, mSel=,+0.028, b=,0.037, m=,0.065, ca=,0.0250, cr=,0.0474,  1.724634, 
t=,332780, actvstrat=,mBuy=,-0.077, mSel=,+0.088, b=,0.007, m=,0.073, ca=,0.0238, cr=,0.0453,  1.763558, 
t=,363032, actvstrat=,mBuy=,-0.107, mSel=,+0.116, b=,0.001, m=,0.136, ca=,0.0274, cr=,0.0447,  1.779599, 
t=,393286, actvstrat=,mBuy=,-0.107, mSel=,+0.116, b=,0.001, m=,0.136, ca=,0.0274, cr=,0.0447,  2.075635, 
t=,423539, actvstrat=,mBuy=,-0.107, mSel=,+0.116, b=,0.001, m=,0.136, ca=,0.0274, cr=,0.0447,  2.079064, 
t=,453792, actvstrat=,mBuy=,-0.102, mSel=,+0.098, b=,0.000, m=,0.093, ca=,0.0274, cr=,0.0453,  1.902734, 
t=,484044, actvstrat=,mBuy=,-0.114, mSel=,+0.091, b=,0.003, m=,0.044, ca=,0.0267, cr=,0.0400,  2.589590, 
t=,514297, actvstrat=,mBuy=,-0.114, mSel=,+0.091, b=,0.003, m=,0.044, ca=,0.0267, cr=,0.0400,  2.556269, 
t=,544549, actvstrat=,mBuy=,-0.090, mSel=,+0.080, b=,0.000, m=,0.034, ca=,0.0318, cr=,0.0418,  2.585227, 
t=,574802, actvstrat=,mBuy=,-0.123, mSel=,+0.096, b=,0.019, m=,0.050, ca=,0.0349, cr=,0.0438,  1.678413, 
t=,605054, actvstrat=,mBuy=,-0.125, mSel=,+0.080, b=,0.002, m=,0.021, ca=,0.0376, cr=,0.0432,  2.983271, 
t=,635307, actvstrat=,mBuy=,-0.125, mSel=,+0.080, b=,0.002, m=,0.021, ca=,0.0376, cr=,0.0432,  3.050184, 
t=,665561, actvstrat=,mBuy=,-0.125, mSel=,+0.080, b=,0.002, m=,0.021, ca=,0.0376, cr=,0.0432,  3.048908, 
t=,695813, actvstrat=,mBuy=,-0.108, mSel=,+0.097, b=,0.000, m=,0.092, ca=,0.0333, cr=,0.0445,  3.135515, 
t=,726066, actvstrat=,mBuy=,-0.108, mSel=,+0.097, b=,0.000, m=,0.092, ca=,0.0333, cr=,0.0445,  1.998504, 
t=,756318, actvstrat=,mBuy=,-0.135, mSel=,+0.064, b=,0.001, m=,0.089, ca=,0.0314, cr=,0.0464,  1.847379, 
t=,786570, actvstrat=,mBuy=,-0.151, mSel=,+0.069, b=,0.000, m=,0.077, ca=,0.0299, cr=,0.0464,  1.785814, 
t=,816823, actvstrat=,mBuy=,-0.154, mSel=,+0.091, b=,0.002, m=,0.090, ca=,0.0313, cr=,0.0413,  2.654643, 
t=,847076, actvstrat=,mBuy=,-0.129, mSel=,+0.078, b=,0.000, m=,0.124, ca=,0.0272, cr=,0.0359,  2.903002, 
t=,877328, actvstrat=,mBuy=,-0.138, mSel=,+0.054, b=,0.029, m=,0.117, ca=,0.0296, cr=,0.0344,  1.670695, 
t=,907581, actvstrat=,mBuy=,-0.105, mSel=,+0.076, b=,0.016, m=,0.092, ca=,0.0306, cr=,0.0386,  1.669294, 
