t=,41428, actvstrat=,mBuy=,-0.050, mSel=,+0.050, b=,0.010, m=,0.068, ca=,0.0498, cr=,0.0474,  0.671480, 
t=,82856, actvstrat=,mBuy=,-0.045, mSel=,+0.019, b=,0.039, m=,0.037, ca=,0.0476, cr=,0.0446,  0.845538, 
t=,124285, actvstrat=,mBuy=,-0.079, mSel=,+0.025, b=,0.000, m=,0.072, ca=,0.0465, cr=,0.0462,  1.123366, 
t=,165714, actvstrat=,mBuy=,-0.079, mSel=,+0.025, b=,0.000, m=,0.072, ca=,0.0465, cr=,0.0462,  0.823721, 
t=,207142, actvstrat=,mBuy=,-0.079, mSel=,+0.025, b=,0.000, m=,0.072, ca=,0.0465, cr=,0.0462,  1.104006, 
t=,248571, actvstrat=,mBuy=,-0.045, mSel=,+0.000, b=,0.001, m=,0.023, ca=,0.0426, cr=,0.0508,  1.554451, 
t=,289999, actvstrat=,mBuy=,-0.062, mSel=,+0.030, b=,0.000, m=,0.000, ca=,0.0414, cr=,0.0477,  1.081499, 
t=,331428, actvstrat=,mBuy=,-0.062, mSel=,+0.030, b=,0.000, m=,0.000, ca=,0.0414, cr=,0.0477,  1.091006, 
t=,372857, actvstrat=,mBuy=,-0.058, mSel=,+0.000, b=,0.001, m=,0.025, ca=,0.0387, cr=,0.0491,  1.415940, 
t=,414286, actvstrat=,mBuy=,-0.058, mSel=,+0.000, b=,0.001, m=,0.025, ca=,0.0387, cr=,0.0491,  1.073234, 
t=,455714, actvstrat=,mBuy=,-0.058, mSel=,+0.023, b=,0.002, m=,0.003, ca=,0.0365, cr=,0.0489,  2.196538, 
t=,497143, actvstrat=,mBuy=,-0.058, mSel=,+0.023, b=,0.002, m=,0.003, ca=,0.0365, cr=,0.0489,  2.018962, 
t=,538572, actvstrat=,mBuy=,-0.088, mSel=,+0.003, b=,0.000, m=,0.000, ca=,0.0383, cr=,0.0508,  2.198923, 
t=,580000, actvstrat=,mBuy=,-0.048, mSel=,+0.000, b=,0.005, m=,0.051, ca=,0.0369, cr=,0.0517,  0.810127, 
t=,621429, actvstrat=,mBuy=,-0.048, mSel=,+0.000, b=,0.005, m=,0.051, ca=,0.0369, cr=,0.0517,  0.838668, 
t=,662857, actvstrat=,mBuy=,-0.048, mSel=,+0.000, b=,0.005, m=,0.051, ca=,0.0369, cr=,0.0517,  0.910053, 
t=,704286, actvstrat=,mBuy=,-0.083, mSel=,+0.006, b=,0.000, m=,0.018, ca=,0.0392, cr=,0.0565,  1.083493, 
t=,745715, actvstrat=,mBuy=,-0.046, mSel=,+0.023, b=,0.002, m=,0.006, ca=,0.0385, cr=,0.0570,  2.056397, 
t=,787144, actvstrat=,mBuy=,-0.046, mSel=,+0.023, b=,0.002, m=,0.006, ca=,0.0385, cr=,0.0570,  1.939605, 
t=,828572, actvstrat=,mBuy=,-0.046, mSel=,+0.023, b=,0.002, m=,0.006, ca=,0.0385, cr=,0.0570,  1.796604, 
t=,870000, actvstrat=,mBuy=,-0.046, mSel=,+0.023, b=,0.002, m=,0.006, ca=,0.0385, cr=,0.0570,  1.650066, 
t=,911429, actvstrat=,mBuy=,-0.046, mSel=,+0.023, b=,0.002, m=,0.006, ca=,0.0385, cr=,0.0570,  2.110050, 
t=,952858, actvstrat=,mBuy=,-0.046, mSel=,+0.023, b=,0.002, m=,0.006, ca=,0.0385, cr=,0.0570,  1.455336, 
t=,994286, actvstrat=,mBuy=,-0.046, mSel=,+0.023, b=,0.002, m=,0.006, ca=,0.0385, cr=,0.0570,  1.909256, 
t=,1035714, actvstrat=,mBuy=,-0.046, mSel=,+0.023, b=,0.002, m=,0.006, ca=,0.0385, cr=,0.0570,  1.541388, 
t=,1077143, actvstrat=,mBuy=,-0.046, mSel=,+0.023, b=,0.002, m=,0.006, ca=,0.0385, cr=,0.0570,  1.826478, 
t=,1118572, actvstrat=,mBuy=,-0.046, mSel=,+0.023, b=,0.002, m=,0.006, ca=,0.0385, cr=,0.0570,  1.349809, 
t=,1160000, actvstrat=,mBuy=,-0.046, mSel=,+0.023, b=,0.002, m=,0.006, ca=,0.0385, cr=,0.0570,  1.948452, 
t=,1201429, actvstrat=,mBuy=,-0.046, mSel=,+0.023, b=,0.002, m=,0.006, ca=,0.0385, cr=,0.0570,  1.390222, 
t=,1242859, actvstrat=,mBuy=,-0.046, mSel=,+0.023, b=,0.002, m=,0.006, ca=,0.0385, cr=,0.0570,  1.425550, 
t=,1284287, actvstrat=,mBuy=,-0.046, mSel=,+0.023, b=,0.002, m=,0.006, ca=,0.0385, cr=,0.0570,  1.783576, 
t=,1325719, actvstrat=,mBuy=,-0.046, mSel=,+0.023, b=,0.002, m=,0.006, ca=,0.0385, cr=,0.0570,  2.140856, 
t=,1367148, actvstrat=,mBuy=,-0.046, mSel=,+0.023, b=,0.002, m=,0.006, ca=,0.0385, cr=,0.0570,  1.807371, 
t=,1408576, actvstrat=,mBuy=,-0.046, mSel=,+0.023, b=,0.002, m=,0.006, ca=,0.0385, cr=,0.0570,  2.013629, 
t=,1450005, actvstrat=,mBuy=,-0.041, mSel=,+0.021, b=,0.000, m=,0.000, ca=,0.0378, cr=,0.0596,  2.283316, 
t=,1491433, actvstrat=,mBuy=,-0.063, mSel=,+0.029, b=,0.001, m=,0.057, ca=,0.0383, cr=,0.0542,  1.657633, 
t=,1532862, actvstrat=,mBuy=,-0.063, mSel=,+0.029, b=,0.001, m=,0.057, ca=,0.0383, cr=,0.0542,  1.255613, 
t=,1574290, actvstrat=,mBuy=,-0.063, mSel=,+0.029, b=,0.001, m=,0.057, ca=,0.0383, cr=,0.0542,  1.789995, 
