t=,31380, actvstrat=,mBuy=,-0.050, mSel=,+0.050, b=,0.010, m=,0.094, ca=,0.0314, cr=,0.0253,  0.330701, 
t=,62762, actvstrat=,mBuy=,-0.076, mSel=,+0.060, b=,0.003, m=,0.081, ca=,0.0343, cr=,0.0262,  0.671871, 
t=,94142, actvstrat=,mBuy=,-0.086, mSel=,+0.040, b=,0.000, m=,0.072, ca=,0.0361, cr=,0.0311,  0.909902, 
t=,125522, actvstrat=,mBuy=,-0.104, mSel=,+0.050, b=,0.034, m=,0.065, ca=,0.0371, cr=,0.0278,  0.411004, 
t=,156903, actvstrat=,mBuy=,-0.063, mSel=,+0.040, b=,0.045, m=,0.055, ca=,0.0321, cr=,0.0317,  0.510870, 
t=,188283, actvstrat=,mBuy=,-0.084, mSel=,+0.003, b=,0.082, m=,0.070, ca=,0.0292, cr=,0.0314,  0.580078, 
t=,219664, actvstrat=,mBuy=,-0.029, mSel=,+0.070, b=,0.075, m=,0.080, ca=,0.0281, cr=,0.0307,  0.561219, 
t=,251046, actvstrat=,mBuy=,-0.024, mSel=,+0.068, b=,0.096, m=,0.112, ca=,0.0282, cr=,0.0317,  0.566901, 
t=,282431, actvstrat=,mBuy=,-0.006, mSel=,+0.109, b=,0.110, m=,0.087, ca=,0.0298, cr=,0.0311,  0.519454, 
t=,313811, actvstrat=,mBuy=,-0.010, mSel=,+0.112, b=,0.089, m=,0.094, ca=,0.0279, cr=,0.0283,  0.560347, 
t=,345192, actvstrat=,mBuy=,-0.022, mSel=,+0.080, b=,0.108, m=,0.080, ca=,0.0274, cr=,0.0255,  0.567200, 
t=,376573, actvstrat=,mBuy=,-0.022, mSel=,+0.080, b=,0.108, m=,0.080, ca=,0.0274, cr=,0.0255,  0.626688, 
t=,407953, actvstrat=,mBuy=,-0.023, mSel=,+0.072, b=,0.120, m=,0.067, ca=,0.0292, cr=,0.0232,  0.638537, 
t=,439334, actvstrat=,mBuy=,-0.023, mSel=,+0.072, b=,0.120, m=,0.067, ca=,0.0292, cr=,0.0232,  0.634720, 
t=,470715, actvstrat=,mBuy=,-0.017, mSel=,+0.079, b=,0.159, m=,0.079, ca=,0.0271, cr=,0.0213,  0.669684, 
t=,502095, actvstrat=,mBuy=,-0.019, mSel=,+0.062, b=,0.160, m=,0.058, ca=,0.0266, cr=,0.0235,  0.729642, 
t=,533476, actvstrat=,mBuy=,-0.018, mSel=,+0.041, b=,0.181, m=,0.037, ca=,0.0295, cr=,0.0241,  0.790544, 
t=,564857, actvstrat=,mBuy=,-0.018, mSel=,+0.041, b=,0.181, m=,0.037, ca=,0.0295, cr=,0.0241,  0.703763, 
t=,596237, actvstrat=,mBuy=,-0.025, mSel=,+0.055, b=,0.208, m=,0.007, ca=,0.0280, cr=,0.0225,  0.761027, 
t=,627619, actvstrat=,mBuy=,-0.036, mSel=,+0.069, b=,0.217, m=,0.003, ca=,0.0252, cr=,0.0255,  0.750832, 
t=,659000, actvstrat=,mBuy=,-0.036, mSel=,+0.069, b=,0.217, m=,0.003, ca=,0.0252, cr=,0.0255,  0.787744, 
t=,690380, actvstrat=,mBuy=,-0.026, mSel=,+0.062, b=,0.224, m=,0.023, ca=,0.0201, cr=,0.0254,  0.755492, 
t=,721760, actvstrat=,mBuy=,-0.048, mSel=,+0.098, b=,0.218, m=,0.016, ca=,0.0189, cr=,0.0217,  0.804340, 
t=,753141, actvstrat=,mBuy=,-0.042, mSel=,+0.137, b=,0.223, m=,0.002, ca=,0.0166, cr=,0.0216,  0.797063, 
t=,784522, actvstrat=,mBuy=,-0.074, mSel=,+0.127, b=,0.185, m=,0.000, ca=,0.0208, cr=,0.0243,  0.803653, 
t=,815903, actvstrat=,mBuy=,-0.074, mSel=,+0.127, b=,0.185, m=,0.000, ca=,0.0208, cr=,0.0243,  0.731286, 
t=,847283, actvstrat=,mBuy=,-0.074, mSel=,+0.127, b=,0.185, m=,0.000, ca=,0.0208, cr=,0.0243,  0.741242, 
t=,878663, actvstrat=,mBuy=,-0.078, mSel=,+0.130, b=,0.234, m=,0.031, ca=,0.0263, cr=,0.0238,  0.804306, 
t=,910045, actvstrat=,mBuy=,-0.078, mSel=,+0.130, b=,0.234, m=,0.031, ca=,0.0263, cr=,0.0238,  0.797120, 
t=,941425, actvstrat=,mBuy=,-0.080, mSel=,+0.161, b=,0.212, m=,0.000, ca=,0.0242, cr=,0.0219,  0.829231, 
t=,972806, actvstrat=,mBuy=,-0.085, mSel=,+0.171, b=,0.224, m=,0.010, ca=,0.0245, cr=,0.0160,  0.801654, 
t=,1004186, actvstrat=,mBuy=,-0.107, mSel=,+0.170, b=,0.240, m=,0.008, ca=,0.0234, cr=,0.0161,  0.824461, 
t=,1035566, actvstrat=,mBuy=,-0.064, mSel=,+0.155, b=,0.247, m=,0.021, ca=,0.0208, cr=,0.0181,  0.810123, 
t=,1066947, actvstrat=,mBuy=,-0.064, mSel=,+0.155, b=,0.247, m=,0.021, ca=,0.0208, cr=,0.0181,  0.792216, 
t=,1098327, actvstrat=,mBuy=,-0.065, mSel=,+0.155, b=,0.262, m=,0.011, ca=,0.0183, cr=,0.0182,  0.838566, 
t=,1129708, actvstrat=,mBuy=,-0.059, mSel=,+0.151, b=,0.283, m=,0.000, ca=,0.0162, cr=,0.0169,  0.846857, 
t=,1161088, actvstrat=,mBuy=,-0.016, mSel=,+0.138, b=,0.273, m=,0.021, ca=,0.0166, cr=,0.0159,  0.798434, 
t=,1192469, actvstrat=,mBuy=,-0.006, mSel=,+0.136, b=,0.277, m=,0.024, ca=,0.0195, cr=,0.0192,  0.802520, 
