t=,39057, actvstrat=,mBuy=,-0.050, mSel=,+0.050, b=,0.010, m=,0.061, ca=,0.0160, cr=,0.0478,  0.652198, 
t=,78114, actvstrat=,mBuy=,-0.071, mSel=,+0.050, b=,0.000, m=,0.085, ca=,0.0187, cr=,0.0473,  0.998718, 
t=,117170, actvstrat=,mBuy=,-0.091, mSel=,+0.061, b=,0.003, m=,0.041, ca=,0.0184, cr=,0.0480,  1.508637, 
t=,156227, actvstrat=,mBuy=,-0.091, mSel=,+0.061, b=,0.003, m=,0.041, ca=,0.0184, cr=,0.0480,  1.405964, 
t=,195284, actvstrat=,mBuy=,-0.095, mSel=,+0.072, b=,0.002, m=,0.086, ca=,0.0198, cr=,0.0460,  1.773269, 
t=,234341, actvstrat=,mBuy=,-0.095, mSel=,+0.072, b=,0.002, m=,0.086, ca=,0.0198, cr=,0.0460,  1.903825, 
t=,273399, actvstrat=,mBuy=,-0.095, mSel=,+0.072, b=,0.002, m=,0.086, ca=,0.0198, cr=,0.0460,  1.986736, 
t=,312456, actvstrat=,mBuy=,-0.095, mSel=,+0.072, b=,0.002, m=,0.086, ca=,0.0198, cr=,0.0460,  1.839235, 
t=,351513, actvstrat=,mBuy=,-0.101, mSel=,+0.087, b=,0.000, m=,0.085, ca=,0.0171, cr=,0.0463,  1.998565, 
t=,390569, actvstrat=,mBuy=,-0.101, mSel=,+0.087, b=,0.000, m=,0.085, ca=,0.0171, cr=,0.0463,  1.328304, 
t=,429626, actvstrat=,mBuy=,-0.101, mSel=,+0.087, b=,0.000, m=,0.085, ca=,0.0171, cr=,0.0463,  0.880006, 
t=,468683, actvstrat=,mBuy=,-0.096, mSel=,+0.103, b=,0.004, m=,0.049, ca=,0.0190, cr=,0.0481,  1.131613, 
t=,507740, actvstrat=,mBuy=,-0.061, mSel=,+0.063, b=,0.002, m=,0.070, ca=,0.0163, cr=,0.0456,  1.911721, 
t=,546796, actvstrat=,mBuy=,-0.061, mSel=,+0.063, b=,0.002, m=,0.070, ca=,0.0163, cr=,0.0456,  1.550540, 
t=,585853, actvstrat=,mBuy=,-0.061, mSel=,+0.063, b=,0.002, m=,0.070, ca=,0.0163, cr=,0.0456,  1.911282, 
t=,624909, actvstrat=,mBuy=,-0.061, mSel=,+0.063, b=,0.002, m=,0.070, ca=,0.0163, cr=,0.0456,  1.975359, 
t=,663966, actvstrat=,mBuy=,-0.061, mSel=,+0.063, b=,0.002, m=,0.070, ca=,0.0163, cr=,0.0456,  2.138334, 
t=,703024, actvstrat=,mBuy=,-0.061, mSel=,+0.063, b=,0.002, m=,0.070, ca=,0.0163, cr=,0.0456,  1.865732, 
t=,742080, actvstrat=,mBuy=,-0.061, mSel=,+0.063, b=,0.002, m=,0.070, ca=,0.0163, cr=,0.0456,  1.995782, 
t=,781137, actvstrat=,mBuy=,-0.061, mSel=,+0.063, b=,0.002, m=,0.070, ca=,0.0163, cr=,0.0456,  2.080452, 
t=,820194, actvstrat=,mBuy=,-0.061, mSel=,+0.063, b=,0.002, m=,0.070, ca=,0.0163, cr=,0.0456,  2.068197, 
t=,859250, actvstrat=,mBuy=,-0.061, mSel=,+0.063, b=,0.002, m=,0.070, ca=,0.0163, cr=,0.0456,  2.034254, 
t=,898306, actvstrat=,mBuy=,-0.061, mSel=,+0.063, b=,0.002, m=,0.070, ca=,0.0163, cr=,0.0456,  2.212634, 
t=,937363, actvstrat=,mBuy=,-0.061, mSel=,+0.063, b=,0.002, m=,0.070, ca=,0.0163, cr=,0.0456,  1.503663, 
t=,976420, actvstrat=,mBuy=,-0.061, mSel=,+0.063, b=,0.002, m=,0.070, ca=,0.0163, cr=,0.0456,  1.879719, 
t=,1015476, actvstrat=,mBuy=,-0.061, mSel=,+0.063, b=,0.002, m=,0.070, ca=,0.0163, cr=,0.0456,  1.924307, 
t=,1054533, actvstrat=,mBuy=,-0.061, mSel=,+0.063, b=,0.002, m=,0.070, ca=,0.0163, cr=,0.0456,  2.070003, 
t=,1093590, actvstrat=,mBuy=,-0.061, mSel=,+0.063, b=,0.002, m=,0.070, ca=,0.0163, cr=,0.0456,  1.973125, 
t=,1132647, actvstrat=,mBuy=,-0.061, mSel=,+0.063, b=,0.002, m=,0.070, ca=,0.0163, cr=,0.0456,  1.771628, 
