t=,28886, actvstrat=,mBuy=,-0.050, mSel=,+0.050, b=,0.010, m=,0.045, ca=,0.0462, cr=,0.0129,  0.412607, 
t=,57770, actvstrat=,mBuy=,-0.073, mSel=,+0.058, b=,0.000, m=,0.051, ca=,0.0476, cr=,0.0125,  0.844576, 
t=,86655, actvstrat=,mBuy=,-0.064, mSel=,+0.057, b=,0.022, m=,0.013, ca=,0.0419, cr=,0.0154,  0.470155, 
t=,115539, actvstrat=,mBuy=,-0.088, mSel=,+0.081, b=,0.055, m=,0.012, ca=,0.0433, cr=,0.0139,  0.544356, 
t=,144423, actvstrat=,mBuy=,-0.102, mSel=,+0.095, b=,0.096, m=,0.030, ca=,0.0416, cr=,0.0151,  0.717159, 
t=,173308, actvstrat=,mBuy=,-0.164, mSel=,+0.073, b=,0.111, m=,0.000, ca=,0.0369, cr=,0.0133,  0.708231, 
t=,202192, actvstrat=,mBuy=,-0.151, mSel=,+0.126, b=,0.161, m=,0.011, ca=,0.0351, cr=,0.0140,  0.770459, 
t=,231077, actvstrat=,mBuy=,-0.147, mSel=,+0.113, b=,0.161, m=,0.019, ca=,0.0280, cr=,0.0153,  0.800599, 
t=,259962, actvstrat=,mBuy=,-0.147, mSel=,+0.113, b=,0.161, m=,0.019, ca=,0.0280, cr=,0.0153,  0.829927, 
t=,288848, actvstrat=,mBuy=,-0.097, mSel=,+0.083, b=,0.145, m=,0.016, ca=,0.0262, cr=,0.0108,  0.814636, 
t=,317733, actvstrat=,mBuy=,-0.097, mSel=,+0.083, b=,0.145, m=,0.016, ca=,0.0262, cr=,0.0108,  0.805791, 
t=,346617, actvstrat=,mBuy=,-0.144, mSel=,+0.104, b=,0.169, m=,0.010, ca=,0.0273, cr=,0.0158,  0.815687, 
t=,375502, actvstrat=,mBuy=,-0.179, mSel=,+0.090, b=,0.205, m=,0.000, ca=,0.0303, cr=,0.0186,  0.945857, 
t=,404387, actvstrat=,mBuy=,-0.152, mSel=,+0.061, b=,0.227, m=,0.059, ca=,0.0274, cr=,0.0174,  0.879040, 
t=,433272, actvstrat=,mBuy=,-0.198, mSel=,+0.078, b=,0.270, m=,0.053, ca=,0.0245, cr=,0.0144,  0.860303, 
t=,462156, actvstrat=,mBuy=,-0.225, mSel=,+0.070, b=,0.277, m=,0.077, ca=,0.0273, cr=,0.0152,  0.863446, 
t=,491041, actvstrat=,mBuy=,-0.233, mSel=,+0.051, b=,0.282, m=,0.061, ca=,0.0293, cr=,0.0144,  0.935714, 
t=,519925, actvstrat=,mBuy=,-0.233, mSel=,+0.051, b=,0.282, m=,0.061, ca=,0.0293, cr=,0.0144,  0.896967, 
t=,548810, actvstrat=,mBuy=,-0.233, mSel=,+0.051, b=,0.282, m=,0.061, ca=,0.0293, cr=,0.0144,  0.909022, 
t=,577695, actvstrat=,mBuy=,-0.275, mSel=,+0.050, b=,0.277, m=,0.053, ca=,0.0288, cr=,0.0130,  0.902059, 
t=,606579, actvstrat=,mBuy=,-0.271, mSel=,+0.078, b=,0.264, m=,0.051, ca=,0.0336, cr=,0.0089,  0.950770, 
t=,635464, actvstrat=,mBuy=,-0.237, mSel=,+0.088, b=,0.239, m=,0.028, ca=,0.0321, cr=,0.0098,  0.885539, 
t=,664348, actvstrat=,mBuy=,-0.268, mSel=,+0.038, b=,0.217, m=,0.021, ca=,0.0346, cr=,0.0101,  0.912511, 
