t=,29133, actvstrat=,mBuy=,-0.050, mSel=,+0.050, b=,0.010, m=,0.027, ca=,0.0254, cr=,0.0290,  0.431203, 
t=,58265, actvstrat=,mBuy=,-0.053, mSel=,+0.060, b=,0.000, m=,0.028, ca=,0.0247, cr=,0.0307,  0.847486, 
t=,87398, actvstrat=,mBuy=,-0.072, mSel=,+0.015, b=,0.001, m=,0.032, ca=,0.0210, cr=,0.0320,  1.255089, 
t=,116530, actvstrat=,mBuy=,-0.086, mSel=,+0.009, b=,0.000, m=,0.037, ca=,0.0202, cr=,0.0265,  0.580815, 
t=,145663, actvstrat=,mBuy=,-0.080, mSel=,+0.000, b=,0.063, m=,0.062, ca=,0.0190, cr=,0.0236,  0.655429, 
t=,174796, actvstrat=,mBuy=,-0.082, mSel=,+0.023, b=,0.092, m=,0.097, ca=,0.0194, cr=,0.0227,  0.645618, 
t=,203929, actvstrat=,mBuy=,-0.086, mSel=,+0.045, b=,0.090, m=,0.053, ca=,0.0152, cr=,0.0199,  0.695881, 
t=,233062, actvstrat=,mBuy=,-0.117, mSel=,+0.012, b=,0.087, m=,0.034, ca=,0.0121, cr=,0.0235,  0.735975, 
t=,262195, actvstrat=,mBuy=,-0.122, mSel=,+0.050, b=,0.133, m=,0.043, ca=,0.0198, cr=,0.0241,  0.781541, 
t=,291328, actvstrat=,mBuy=,-0.135, mSel=,+0.000, b=,0.134, m=,0.049, ca=,0.0183, cr=,0.0267,  0.769760, 
t=,320461, actvstrat=,mBuy=,-0.148, mSel=,+0.016, b=,0.172, m=,0.032, ca=,0.0221, cr=,0.0279,  0.819626, 
t=,349594, actvstrat=,mBuy=,-0.160, mSel=,+0.001, b=,0.200, m=,0.031, ca=,0.0196, cr=,0.0256,  0.824707, 
t=,378726, actvstrat=,mBuy=,-0.125, mSel=,+0.020, b=,0.232, m=,0.045, ca=,0.0169, cr=,0.0252,  0.855049, 
t=,407859, actvstrat=,mBuy=,-0.091, mSel=,+0.037, b=,0.204, m=,0.042, ca=,0.0219, cr=,0.0254,  0.901870, 
t=,436993, actvstrat=,mBuy=,-0.101, mSel=,+0.022, b=,0.213, m=,0.019, ca=,0.0279, cr=,0.0255,  0.887651, 
t=,466127, actvstrat=,mBuy=,-0.114, mSel=,+0.013, b=,0.245, m=,0.027, ca=,0.0302, cr=,0.0238,  0.890950, 
t=,495264, actvstrat=,mBuy=,-0.087, mSel=,+0.000, b=,0.247, m=,0.000, ca=,0.0286, cr=,0.0292,  0.938596, 
t=,524396, actvstrat=,mBuy=,-0.069, mSel=,+0.000, b=,0.207, m=,0.040, ca=,0.0323, cr=,0.0275,  0.901702, 
t=,553528, actvstrat=,mBuy=,-0.049, mSel=,+0.015, b=,0.266, m=,0.055, ca=,0.0328, cr=,0.0309,  0.920049, 
t=,582661, actvstrat=,mBuy=,-0.087, mSel=,+0.029, b=,0.270, m=,0.032, ca=,0.0335, cr=,0.0324,  0.972487, 
t=,611793, actvstrat=,mBuy=,-0.112, mSel=,+0.003, b=,0.271, m=,0.015, ca=,0.0353, cr=,0.0375,  0.918583, 
t=,640926, actvstrat=,mBuy=,-0.104, mSel=,+0.030, b=,0.339, m=,0.000, ca=,0.0347, cr=,0.0347,  0.962021, 
t=,670058, actvstrat=,mBuy=,-0.114, mSel=,+0.036, b=,0.309, m=,0.019, ca=,0.0337, cr=,0.0408,  0.964492, 
t=,699191, actvstrat=,mBuy=,-0.165, mSel=,+0.002, b=,0.333, m=,0.063, ca=,0.0345, cr=,0.0386,  0.961929, 
t=,728324, actvstrat=,mBuy=,-0.178, mSel=,+0.000, b=,0.330, m=,0.017, ca=,0.0345, cr=,0.0346,  0.952047, 
t=,757456, actvstrat=,mBuy=,-0.218, mSel=,+0.058, b=,0.397, m=,0.012, ca=,0.0353, cr=,0.0345,  1.007978, 
t=,786589, actvstrat=,mBuy=,-0.225, mSel=,+0.068, b=,0.451, m=,0.011, ca=,0.0369, cr=,0.0330,  0.985193, 
t=,815722, actvstrat=,mBuy=,-0.245, mSel=,+0.069, b=,0.472, m=,0.001, ca=,0.0362, cr=,0.0357,  1.045826, 
t=,844855, actvstrat=,mBuy=,-0.244, mSel=,+0.133, b=,0.509, m=,0.035, ca=,0.0372, cr=,0.0336,  1.061066, 
t=,873988, actvstrat=,mBuy=,-0.234, mSel=,+0.166, b=,0.501, m=,0.047, ca=,0.0379, cr=,0.0360,  1.059802, 
t=,903121, actvstrat=,mBuy=,-0.265, mSel=,+0.121, b=,0.477, m=,0.036, ca=,0.0334, cr=,0.0359,  1.031488, 
t=,932253, actvstrat=,mBuy=,-0.288, mSel=,+0.163, b=,0.475, m=,0.000, ca=,0.0331, cr=,0.0346,  1.001340, 
t=,961385, actvstrat=,mBuy=,-0.245, mSel=,+0.189, b=,0.467, m=,0.027, ca=,0.0378, cr=,0.0377,  0.999100, 
