t=,41268, actvstrat=,mBuy=,-0.050, mSel=,+0.050, b=,0.010, m=,0.081, ca=,0.0130, cr=,0.0423,  0.410049, 
t=,82537, actvstrat=,mBuy=,-0.072, mSel=,+0.066, b=,0.000, m=,0.089, ca=,0.0082, cr=,0.0408,  0.374619, 
t=,123806, actvstrat=,mBuy=,-0.025, mSel=,+0.076, b=,0.047, m=,0.087, ca=,0.0070, cr=,0.0395,  0.549036, 
t=,165076, actvstrat=,mBuy=,+0.000, mSel=,+0.069, b=,0.057, m=,0.116, ca=,0.0070, cr=,0.0435,  0.565954, 
t=,206344, actvstrat=,mBuy=,-0.011, mSel=,+0.044, b=,0.102, m=,0.077, ca=,0.0077, cr=,0.0435,  0.633486, 
t=,247613, actvstrat=,mBuy=,-0.004, mSel=,+0.045, b=,0.153, m=,0.069, ca=,0.0057, cr=,0.0475,  0.713714, 
t=,288881, actvstrat=,mBuy=,-0.004, mSel=,+0.045, b=,0.153, m=,0.069, ca=,0.0057, cr=,0.0475,  0.788530, 
t=,330150, actvstrat=,mBuy=,-0.004, mSel=,+0.045, b=,0.153, m=,0.069, ca=,0.0057, cr=,0.0475,  0.782121, 
t=,371418, actvstrat=,mBuy=,+0.000, mSel=,+0.086, b=,0.157, m=,0.056, ca=,0.0057, cr=,0.0472,  0.780082, 
t=,412687, actvstrat=,mBuy=,-0.009, mSel=,+0.097, b=,0.192, m=,0.012, ca=,0.0090, cr=,0.0439,  0.837533, 
t=,453956, actvstrat=,mBuy=,-0.045, mSel=,+0.062, b=,0.212, m=,0.050, ca=,0.0095, cr=,0.0456,  0.865866, 
t=,495225, actvstrat=,mBuy=,-0.040, mSel=,+0.023, b=,0.224, m=,0.065, ca=,0.0062, cr=,0.0462,  0.840664, 
t=,536494, actvstrat=,mBuy=,-0.040, mSel=,+0.033, b=,0.213, m=,0.034, ca=,0.0092, cr=,0.0449,  0.866520, 
t=,577762, actvstrat=,mBuy=,-0.040, mSel=,+0.033, b=,0.213, m=,0.034, ca=,0.0092, cr=,0.0449,  0.888091, 
t=,619031, actvstrat=,mBuy=,-0.008, mSel=,+0.000, b=,0.242, m=,0.102, ca=,0.0074, cr=,0.0498,  0.850401, 
t=,660300, actvstrat=,mBuy=,-0.009, mSel=,+0.008, b=,0.227, m=,0.075, ca=,0.0099, cr=,0.0509,  0.850026, 
t=,701569, actvstrat=,mBuy=,-0.032, mSel=,+0.047, b=,0.242, m=,0.054, ca=,0.0131, cr=,0.0521,  0.838886, 
t=,742838, actvstrat=,mBuy=,-0.060, mSel=,+0.000, b=,0.287, m=,0.049, ca=,0.0107, cr=,0.0492,  0.911423, 
t=,784107, actvstrat=,mBuy=,-0.056, mSel=,+0.022, b=,0.303, m=,0.074, ca=,0.0065, cr=,0.0489,  0.912884, 
t=,825376, actvstrat=,mBuy=,-0.060, mSel=,+0.000, b=,0.283, m=,0.053, ca=,0.0050, cr=,0.0486,  0.883709, 
t=,866645, actvstrat=,mBuy=,-0.050, mSel=,+0.018, b=,0.269, m=,0.039, ca=,0.0032, cr=,0.0487,  0.956609, 
t=,907913, actvstrat=,mBuy=,-0.027, mSel=,+0.032, b=,0.240, m=,0.024, ca=,0.0032, cr=,0.0482,  0.933403, 
t=,949182, actvstrat=,mBuy=,-0.028, mSel=,+0.039, b=,0.291, m=,0.010, ca=,0.0065, cr=,0.0450,  0.936315, 
t=,990452, actvstrat=,mBuy=,-0.056, mSel=,+0.069, b=,0.289, m=,0.048, ca=,0.0090, cr=,0.0448,  0.895240, 
t=,1031720, actvstrat=,mBuy=,-0.067, mSel=,+0.041, b=,0.291, m=,0.060, ca=,0.0059, cr=,0.0456,  0.903364, 
t=,1072990, actvstrat=,mBuy=,-0.067, mSel=,+0.041, b=,0.291, m=,0.060, ca=,0.0059, cr=,0.0456,  0.933799, 
t=,1114259, actvstrat=,mBuy=,-0.060, mSel=,+0.035, b=,0.345, m=,0.060, ca=,0.0039, cr=,0.0469,  0.918287, 
t=,1155528, actvstrat=,mBuy=,-0.050, mSel=,+0.018, b=,0.355, m=,0.053, ca=,0.0031, cr=,0.0461,  0.991625, 
t=,1196796, actvstrat=,mBuy=,-0.077, mSel=,+0.051, b=,0.367, m=,0.073, ca=,0.0055, cr=,0.0497,  0.961672, 
t=,1238065, actvstrat=,mBuy=,-0.132, mSel=,+0.047, b=,0.365, m=,0.081, ca=,0.0061, cr=,0.0534,  0.933815, 
t=,1279333, actvstrat=,mBuy=,-0.141, mSel=,+0.015, b=,0.384, m=,0.052, ca=,0.0074, cr=,0.0554,  0.980681, 
t=,1320601, actvstrat=,mBuy=,-0.141, mSel=,+0.015, b=,0.384, m=,0.052, ca=,0.0074, cr=,0.0554,  0.983988, 
t=,1361869, actvstrat=,mBuy=,-0.148, mSel=,+0.043, b=,0.408, m=,0.032, ca=,0.0086, cr=,0.0579,  0.998885, 
t=,1403138, actvstrat=,mBuy=,-0.158, mSel=,+0.032, b=,0.441, m=,0.019, ca=,0.0084, cr=,0.0575,  1.020810, 
t=,1444407, actvstrat=,mBuy=,-0.158, mSel=,+0.032, b=,0.441, m=,0.019, ca=,0.0084, cr=,0.0575,  0.989338, 
t=,1485675, actvstrat=,mBuy=,-0.141, mSel=,+0.035, b=,0.452, m=,0.021, ca=,0.0057, cr=,0.0613,  1.042585, 
t=,1526943, actvstrat=,mBuy=,-0.115, mSel=,+0.030, b=,0.473, m=,0.012, ca=,0.0100, cr=,0.0635,  1.018492, 
t=,1568212, actvstrat=,mBuy=,-0.111, mSel=,+0.063, b=,0.510, m=,0.014, ca=,0.0076, cr=,0.0668,  1.038070, 
t=,1609480, actvstrat=,mBuy=,-0.121, mSel=,+0.062, b=,0.547, m=,0.019, ca=,0.0033, cr=,0.0656,  1.118866, 
t=,1650749, actvstrat=,mBuy=,-0.143, mSel=,+0.031, b=,0.530, m=,0.012, ca=,0.0028, cr=,0.0713,  1.076833, 
t=,1692017, actvstrat=,mBuy=,-0.172, mSel=,+0.027, b=,0.584, m=,0.020, ca=,0.0007, cr=,0.0662,  1.075780, 
t=,1733285, actvstrat=,mBuy=,-0.172, mSel=,+0.027, b=,0.584, m=,0.020, ca=,0.0007, cr=,0.0662,  1.054576, 
t=,1774554, actvstrat=,mBuy=,-0.172, mSel=,+0.027, b=,0.584, m=,0.020, ca=,0.0007, cr=,0.0662,  1.047935, 
t=,1815822, actvstrat=,mBuy=,-0.156, mSel=,+0.031, b=,0.604, m=,0.000, ca=,0.0056, cr=,0.0662,  1.092823, 
t=,1857091, actvstrat=,mBuy=,-0.171, mSel=,+0.036, b=,0.596, m=,0.000, ca=,0.0043, cr=,0.0667,  1.089718, 
t=,1898359, actvstrat=,mBuy=,-0.128, mSel=,+0.035, b=,0.572, m=,0.032, ca=,0.0074, cr=,0.0656,  1.078998, 
t=,1939628, actvstrat=,mBuy=,-0.112, mSel=,+0.059, b=,0.572, m=,0.005, ca=,0.0046, cr=,0.0643,  1.077699, 
t=,1980896, actvstrat=,mBuy=,-0.107, mSel=,+0.097, b=,0.605, m=,0.000, ca=,0.0096, cr=,0.0646,  1.044253, 
t=,2022165, actvstrat=,mBuy=,-0.118, mSel=,+0.063, b=,0.606, m=,0.006, ca=,0.0075, cr=,0.0662,  1.091470, 
t=,2063434, actvstrat=,mBuy=,-0.091, mSel=,+0.051, b=,0.606, m=,0.012, ca=,0.0099, cr=,0.0674,  1.079789, 
t=,2104703, actvstrat=,mBuy=,-0.122, mSel=,+0.059, b=,0.615, m=,0.000, ca=,0.0092, cr=,0.0702,  1.076489, 
t=,2145972, actvstrat=,mBuy=,-0.151, mSel=,+0.109, b=,0.630, m=,0.000, ca=,0.0127, cr=,0.0669,  1.070447, 
t=,2187241, actvstrat=,mBuy=,-0.102, mSel=,+0.123, b=,0.592, m=,0.000, ca=,0.0130, cr=,0.0675,  1.085979, 
t=,2228511, actvstrat=,mBuy=,-0.100, mSel=,+0.103, b=,0.567, m=,0.006, ca=,0.0145, cr=,0.0656,  1.106867, 
t=,2269780, actvstrat=,mBuy=,-0.112, mSel=,+0.093, b=,0.616, m=,0.030, ca=,0.0104, cr=,0.0682,  1.117148, 
t=,2311049, actvstrat=,mBuy=,-0.112, mSel=,+0.093, b=,0.616, m=,0.030, ca=,0.0104, cr=,0.0682,  1.058234, 
t=,2352318, actvstrat=,mBuy=,-0.112, mSel=,+0.092, b=,0.604, m=,0.008, ca=,0.0116, cr=,0.0723,  1.098832, 
t=,2393586, actvstrat=,mBuy=,-0.114, mSel=,+0.120, b=,0.631, m=,0.019, ca=,0.0084, cr=,0.0766,  1.096114, 
t=,2434855, actvstrat=,mBuy=,-0.114, mSel=,+0.120, b=,0.631, m=,0.019, ca=,0.0084, cr=,0.0766,  1.094859, 
t=,2476124, actvstrat=,mBuy=,-0.102, mSel=,+0.139, b=,0.632, m=,0.020, ca=,0.0094, cr=,0.0758,  1.073455, 
t=,2517393, actvstrat=,mBuy=,-0.065, mSel=,+0.166, b=,0.634, m=,0.014, ca=,0.0124, cr=,0.0799,  1.094519, 
t=,2558661, actvstrat=,mBuy=,-0.065, mSel=,+0.166, b=,0.634, m=,0.014, ca=,0.0124, cr=,0.0799,  1.078710, 
t=,2599931, actvstrat=,mBuy=,-0.009, mSel=,+0.170, b=,0.637, m=,0.000, ca=,0.0162, cr=,0.0803,  1.073908, 
t=,2641203, actvstrat=,mBuy=,-0.023, mSel=,+0.166, b=,0.620, m=,0.010, ca=,0.0173, cr=,0.0781,  1.120941, 
t=,2682472, actvstrat=,mBuy=,-0.037, mSel=,+0.208, b=,0.623, m=,0.005, ca=,0.0164, cr=,0.0765,  1.112851, 
t=,2723740, actvstrat=,mBuy=,-0.038, mSel=,+0.218, b=,0.626, m=,0.006, ca=,0.0158, cr=,0.0760,  1.102695, 
t=,2765009, actvstrat=,mBuy=,-0.065, mSel=,+0.165, b=,0.622, m=,0.016, ca=,0.0126, cr=,0.0784,  1.082069, 
t=,2806277, actvstrat=,mBuy=,-0.086, mSel=,+0.196, b=,0.620, m=,0.000, ca=,0.0138, cr=,0.0759,  1.059346, 
t=,2847546, actvstrat=,mBuy=,-0.086, mSel=,+0.196, b=,0.620, m=,0.000, ca=,0.0138, cr=,0.0759,  1.047328, 
t=,2888817, actvstrat=,mBuy=,-0.120, mSel=,+0.205, b=,0.649, m=,0.026, ca=,0.0170, cr=,0.0785,  1.085346, 
t=,2930085, actvstrat=,mBuy=,-0.108, mSel=,+0.243, b=,0.659, m=,0.030, ca=,0.0125, cr=,0.0795,  1.099779, 
t=,2971355, actvstrat=,mBuy=,-0.088, mSel=,+0.275, b=,0.713, m=,0.062, ca=,0.0116, cr=,0.0793,  1.085117, 
t=,3012623, actvstrat=,mBuy=,-0.057, mSel=,+0.294, b=,0.726, m=,0.026, ca=,0.0153, cr=,0.0785,  1.094885, 
t=,3053894, actvstrat=,mBuy=,-0.048, mSel=,+0.284, b=,0.739, m=,0.021, ca=,0.0178, cr=,0.0797,  1.106203, 
t=,3095162, actvstrat=,mBuy=,-0.048, mSel=,+0.284, b=,0.739, m=,0.021, ca=,0.0178, cr=,0.0797,  1.106986, 
t=,3136431, actvstrat=,mBuy=,-0.047, mSel=,+0.306, b=,0.754, m=,0.000, ca=,0.0229, cr=,0.0778,  1.131505, 
t=,3177700, actvstrat=,mBuy=,-0.047, mSel=,+0.306, b=,0.754, m=,0.000, ca=,0.0229, cr=,0.0778,  1.156411, 
t=,3218968, actvstrat=,mBuy=,-0.073, mSel=,+0.328, b=,0.730, m=,0.022, ca=,0.0214, cr=,0.0725,  1.154905, 
t=,3260237, actvstrat=,mBuy=,-0.065, mSel=,+0.337, b=,0.733, m=,0.022, ca=,0.0205, cr=,0.0718,  1.093633, 
t=,3301506, actvstrat=,mBuy=,-0.058, mSel=,+0.347, b=,0.740, m=,0.003, ca=,0.0211, cr=,0.0713,  1.120812, 
t=,3342775, actvstrat=,mBuy=,-0.089, mSel=,+0.333, b=,0.789, m=,0.000, ca=,0.0190, cr=,0.0666,  1.124917, 
t=,3384044, actvstrat=,mBuy=,-0.091, mSel=,+0.371, b=,0.754, m=,0.005, ca=,0.0183, cr=,0.0670,  1.139755, 
t=,3425313, actvstrat=,mBuy=,-0.069, mSel=,+0.385, b=,0.776, m=,0.004, ca=,0.0142, cr=,0.0676,  1.131737, 
t=,3466581, actvstrat=,mBuy=,-0.075, mSel=,+0.402, b=,0.730, m=,0.004, ca=,0.0103, cr=,0.0690,  1.125757, 
t=,3507850, actvstrat=,mBuy=,-0.061, mSel=,+0.399, b=,0.805, m=,0.000, ca=,0.0116, cr=,0.0692,  1.133823, 
t=,3549121, actvstrat=,mBuy=,-0.031, mSel=,+0.386, b=,0.788, m=,0.011, ca=,0.0129, cr=,0.0702,  1.136856, 
t=,3590389, actvstrat=,mBuy=,+0.000, mSel=,+0.424, b=,0.789, m=,0.066, ca=,0.0143, cr=,0.0691,  1.180881, 
t=,3631658, actvstrat=,mBuy=,-0.022, mSel=,+0.434, b=,0.825, m=,0.044, ca=,0.0135, cr=,0.0656,  1.145810, 
t=,3672926, actvstrat=,mBuy=,-0.028, mSel=,+0.412, b=,0.834, m=,0.029, ca=,0.0145, cr=,0.0682,  1.167194, 
t=,3714195, actvstrat=,mBuy=,-0.024, mSel=,+0.404, b=,0.854, m=,0.021, ca=,0.0118, cr=,0.0637,  1.163442, 
t=,3755464, actvstrat=,mBuy=,-0.008, mSel=,+0.407, b=,0.848, m=,0.045, ca=,0.0148, cr=,0.0623,  1.170528, 
t=,3796732, actvstrat=,mBuy=,+0.000, mSel=,+0.366, b=,0.869, m=,0.032, ca=,0.0132, cr=,0.0604,  1.207260, 
t=,3838000, actvstrat=,mBuy=,-0.002, mSel=,+0.392, b=,0.913, m=,0.006, ca=,0.0134, cr=,0.0580,  1.190702, 
t=,3879269, actvstrat=,mBuy=,-0.024, mSel=,+0.295, b=,0.912, m=,0.000, ca=,0.0111, cr=,0.0565,  1.194397, 
t=,3920538, actvstrat=,mBuy=,-0.031, mSel=,+0.308, b=,0.939, m=,0.001, ca=,0.0106, cr=,0.0589,  1.203159, 
t=,3961806, actvstrat=,mBuy=,-0.031, mSel=,+0.308, b=,0.939, m=,0.001, ca=,0.0106, cr=,0.0589,  1.190692, 
t=,4003075, actvstrat=,mBuy=,-0.043, mSel=,+0.325, b=,0.954, m=,0.017, ca=,0.0096, cr=,0.0625,  1.220522, 
t=,4044344, actvstrat=,mBuy=,-0.055, mSel=,+0.301, b=,0.995, m=,0.010, ca=,0.0082, cr=,0.0650,  1.208601, 
t=,4085612, actvstrat=,mBuy=,-0.055, mSel=,+0.301, b=,0.995, m=,0.010, ca=,0.0082, cr=,0.0650,  1.180414, 
t=,4126881, actvstrat=,mBuy=,-0.055, mSel=,+0.301, b=,0.995, m=,0.010, ca=,0.0082, cr=,0.0650,  1.183472, 
t=,4168150, actvstrat=,mBuy=,-0.055, mSel=,+0.352, b=,1.000, m=,0.006, ca=,0.0070, cr=,0.0652,  1.204989, 
t=,4209419, actvstrat=,mBuy=,-0.059, mSel=,+0.408, b=,0.988, m=,0.023, ca=,0.0087, cr=,0.0643,  1.205616, 
t=,4250688, actvstrat=,mBuy=,-0.049, mSel=,+0.407, b=,1.000, m=,0.055, ca=,0.0075, cr=,0.0650,  1.172604, 
t=,4291957, actvstrat=,mBuy=,-0.062, mSel=,+0.442, b=,0.993, m=,0.031, ca=,0.0053, cr=,0.0692,  1.213571, 
t=,4333226, actvstrat=,mBuy=,-0.094, mSel=,+0.458, b=,0.996, m=,0.015, ca=,0.0000, cr=,0.0686,  1.204087, 
t=,4374495, actvstrat=,mBuy=,-0.067, mSel=,+0.448, b=,0.984, m=,0.045, ca=,0.0022, cr=,0.0666,  1.171184, 
t=,4415763, actvstrat=,mBuy=,-0.122, mSel=,+0.448, b=,1.000, m=,0.046, ca=,0.0000, cr=,0.0687,  1.217500, 
t=,4457032, actvstrat=,mBuy=,-0.114, mSel=,+0.417, b=,0.979, m=,0.078, ca=,0.0007, cr=,0.0672,  1.204049, 
t=,4498302, actvstrat=,mBuy=,-0.120, mSel=,+0.439, b=,0.993, m=,0.058, ca=,0.0000, cr=,0.0659,  1.184679, 
t=,4539571, actvstrat=,mBuy=,-0.116, mSel=,+0.442, b=,0.999, m=,0.037, ca=,0.0007, cr=,0.0648,  1.223180, 
t=,4580840, actvstrat=,mBuy=,-0.105, mSel=,+0.416, b=,1.000, m=,0.070, ca=,0.0000, cr=,0.0636,  1.177229, 
t=,4622108, actvstrat=,mBuy=,-0.140, mSel=,+0.401, b=,0.991, m=,0.090, ca=,0.0042, cr=,0.0615,  1.219506, 
t=,4663377, actvstrat=,mBuy=,-0.159, mSel=,+0.387, b=,0.996, m=,0.105, ca=,0.0061, cr=,0.0604,  1.233123, 
t=,4704645, actvstrat=,mBuy=,-0.144, mSel=,+0.393, b=,1.000, m=,0.126, ca=,0.0025, cr=,0.0662,  1.163077, 
t=,4745914, actvstrat=,mBuy=,-0.170, mSel=,+0.421, b=,0.941, m=,0.141, ca=,0.0000, cr=,0.0624,  1.189954, 
t=,4787183, actvstrat=,mBuy=,-0.146, mSel=,+0.464, b=,0.954, m=,0.108, ca=,0.0005, cr=,0.0567,  1.155630, 
t=,4828452, actvstrat=,mBuy=,-0.108, mSel=,+0.453, b=,1.000, m=,0.116, ca=,0.0029, cr=,0.0583,  1.216831, 
t=,4869722, actvstrat=,mBuy=,-0.121, mSel=,+0.406, b=,0.980, m=,0.085, ca=,0.0010, cr=,0.0608,  1.217896, 
t=,4910991, actvstrat=,mBuy=,-0.121, mSel=,+0.406, b=,0.980, m=,0.085, ca=,0.0010, cr=,0.0608,  1.265518, 
t=,4952259, actvstrat=,mBuy=,-0.121, mSel=,+0.406, b=,0.980, m=,0.085, ca=,0.0010, cr=,0.0608,  1.195721, 
t=,4993528, actvstrat=,mBuy=,-0.096, mSel=,+0.421, b=,0.962, m=,0.066, ca=,0.0000, cr=,0.0556,  1.172384, 
t=,5034796, actvstrat=,mBuy=,-0.076, mSel=,+0.443, b=,0.977, m=,0.094, ca=,0.0019, cr=,0.0558,  1.172370, 
