t=,30254, actvstrat=,mBuy=,-0.050, mSel=,+0.050, b=,0.010, m=,0.050, ca=,0.0195, cr=,0.0495,  1.603607, 
t=,60506, actvstrat=,mBuy=,-0.026, mSel=,+0.070, b=,0.023, m=,0.007, ca=,0.0165, cr=,0.0486,  1.704557, 
t=,90759, actvstrat=,mBuy=,-0.047, mSel=,+0.045, b=,0.004, m=,0.000, ca=,0.0138, cr=,0.0463,  2.071469, 
t=,121012, actvstrat=,mBuy=,-0.081, mSel=,+0.025, b=,0.051, m=,0.025, ca=,0.0185, cr=,0.0480,  1.645613, 
t=,151266, actvstrat=,mBuy=,-0.100, mSel=,+0.068, b=,0.013, m=,0.029, ca=,0.0229, cr=,0.0442,  1.631931, 
t=,181518, actvstrat=,mBuy=,-0.099, mSel=,+0.056, b=,0.027, m=,0.026, ca=,0.0279, cr=,0.0416,  1.701166, 
t=,211771, actvstrat=,mBuy=,-0.115, mSel=,+0.075, b=,0.001, m=,0.025, ca=,0.0262, cr=,0.0382,  1.939901, 
t=,242023, actvstrat=,mBuy=,-0.136, mSel=,+0.059, b=,0.000, m=,0.015, ca=,0.0273, cr=,0.0413,  1.784730, 
t=,272280, actvstrat=,mBuy=,-0.157, mSel=,+0.065, b=,0.003, m=,0.010, ca=,0.0266, cr=,0.0439,  2.145382, 
t=,302533, actvstrat=,mBuy=,-0.173, mSel=,+0.073, b=,0.004, m=,0.040, ca=,0.0240, cr=,0.0426,  2.015603, 
t=,332785, actvstrat=,mBuy=,-0.190, mSel=,+0.086, b=,0.005, m=,0.023, ca=,0.0181, cr=,0.0411,  1.868825, 
t=,363038, actvstrat=,mBuy=,-0.246, mSel=,+0.088, b=,0.000, m=,0.025, ca=,0.0193, cr=,0.0398,  1.747010, 
t=,393292, actvstrat=,mBuy=,-0.215, mSel=,+0.112, b=,0.004, m=,0.033, ca=,0.0196, cr=,0.0429,  2.099285, 
t=,423545, actvstrat=,mBuy=,-0.167, mSel=,+0.116, b=,0.000, m=,0.016, ca=,0.0208, cr=,0.0460,  1.840537, 
t=,453797, actvstrat=,mBuy=,-0.191, mSel=,+0.141, b=,0.004, m=,0.050, ca=,0.0229, cr=,0.0498,  2.022645, 
t=,484050, actvstrat=,mBuy=,-0.205, mSel=,+0.137, b=,0.000, m=,0.057, ca=,0.0222, cr=,0.0471,  1.667284, 
t=,514302, actvstrat=,mBuy=,-0.147, mSel=,+0.126, b=,0.003, m=,0.035, ca=,0.0270, cr=,0.0447,  2.239429, 
t=,544555, actvstrat=,mBuy=,-0.199, mSel=,+0.154, b=,0.000, m=,0.075, ca=,0.0253, cr=,0.0419,  2.145855, 
t=,574808, actvstrat=,mBuy=,-0.164, mSel=,+0.177, b=,0.003, m=,0.089, ca=,0.0266, cr=,0.0474,  2.526235, 
t=,605061, actvstrat=,mBuy=,-0.178, mSel=,+0.169, b=,0.000, m=,0.105, ca=,0.0291, cr=,0.0498,  2.413087, 
t=,635314, actvstrat=,mBuy=,-0.150, mSel=,+0.163, b=,0.000, m=,0.092, ca=,0.0324, cr=,0.0488,  1.732753, 
t=,665566, actvstrat=,mBuy=,-0.135, mSel=,+0.195, b=,0.000, m=,0.143, ca=,0.0307, cr=,0.0496,  2.205462, 
t=,695819, actvstrat=,mBuy=,-0.108, mSel=,+0.176, b=,0.000, m=,0.142, ca=,0.0344, cr=,0.0450,  1.721601, 
t=,726076, actvstrat=,mBuy=,-0.166, mSel=,+0.157, b=,0.001, m=,0.154, ca=,0.0347, cr=,0.0431,  2.128763, 
t=,756329, actvstrat=,mBuy=,-0.166, mSel=,+0.137, b=,0.000, m=,0.204, ca=,0.0364, cr=,0.0461,  2.395151, 
t=,786581, actvstrat=,mBuy=,-0.142, mSel=,+0.127, b=,0.001, m=,0.210, ca=,0.0393, cr=,0.0447,  2.560635, 
t=,816834, actvstrat=,mBuy=,-0.199, mSel=,+0.086, b=,0.005, m=,0.165, ca=,0.0358, cr=,0.0424,  1.868693, 
t=,847087, actvstrat=,mBuy=,-0.197, mSel=,+0.123, b=,0.000, m=,0.159, ca=,0.0364, cr=,0.0387,  2.140239, 
t=,877339, actvstrat=,mBuy=,-0.218, mSel=,+0.122, b=,0.005, m=,0.160, ca=,0.0393, cr=,0.0397,  1.933569, 
t=,907592, actvstrat=,mBuy=,-0.173, mSel=,+0.073, b=,0.013, m=,0.161, ca=,0.0326, cr=,0.0404,  1.710237, 
t=,937844, actvstrat=,mBuy=,-0.174, mSel=,+0.044, b=,0.000, m=,0.213, ca=,0.0326, cr=,0.0375,  2.090336, 
t=,968097, actvstrat=,mBuy=,-0.168, mSel=,+0.000, b=,0.007, m=,0.240, ca=,0.0299, cr=,0.0333,  1.768259, 
t=,998349, actvstrat=,mBuy=,-0.215, mSel=,+0.036, b=,0.000, m=,0.239, ca=,0.0310, cr=,0.0360,  1.857470, 
t=,1028602, actvstrat=,mBuy=,-0.195, mSel=,+0.061, b=,0.005, m=,0.279, ca=,0.0299, cr=,0.0389,  1.872998, 
t=,1058855, actvstrat=,mBuy=,-0.192, mSel=,+0.077, b=,0.001, m=,0.282, ca=,0.0324, cr=,0.0347,  1.946272, 
