t=,28886, actvstrat=,mBuy=,-0.050, mSel=,+0.050, b=,0.010, m=,0.045, ca=,0.0462, cr=,0.0129,  0.412607, 
t=,57771, actvstrat=,mBuy=,-0.042, mSel=,+0.042, b=,0.047, m=,0.017, ca=,0.0446, cr=,0.0145,  0.505787, 
t=,86655, actvstrat=,mBuy=,-0.026, mSel=,+0.027, b=,0.081, m=,0.000, ca=,0.0459, cr=,0.0134,  0.694226, 
t=,115540, actvstrat=,mBuy=,-0.022, mSel=,+0.000, b=,0.095, m=,0.013, ca=,0.0463, cr=,0.0165,  0.709700, 
t=,144425, actvstrat=,mBuy=,-0.028, mSel=,+0.020, b=,0.093, m=,0.038, ca=,0.0438, cr=,0.0203,  0.718945, 
t=,173309, actvstrat=,mBuy=,-0.006, mSel=,+0.061, b=,0.160, m=,0.014, ca=,0.0461, cr=,0.0200,  0.820363, 
t=,202194, actvstrat=,mBuy=,-0.068, mSel=,+0.066, b=,0.151, m=,0.006, ca=,0.0474, cr=,0.0166,  0.773172, 
t=,231079, actvstrat=,mBuy=,-0.036, mSel=,+0.089, b=,0.131, m=,0.001, ca=,0.0480, cr=,0.0260,  0.769385, 
t=,259963, actvstrat=,mBuy=,-0.041, mSel=,+0.106, b=,0.127, m=,0.000, ca=,0.0462, cr=,0.0327,  0.762153, 
t=,288848, actvstrat=,mBuy=,-0.041, mSel=,+0.164, b=,0.147, m=,0.002, ca=,0.0423, cr=,0.0319,  0.827017, 
t=,317733, actvstrat=,mBuy=,-0.050, mSel=,+0.164, b=,0.194, m=,0.037, ca=,0.0432, cr=,0.0309,  0.842540, 
t=,346618, actvstrat=,mBuy=,-0.072, mSel=,+0.217, b=,0.210, m=,0.020, ca=,0.0366, cr=,0.0283,  0.842718, 
t=,375502, actvstrat=,mBuy=,-0.063, mSel=,+0.237, b=,0.200, m=,0.006, ca=,0.0375, cr=,0.0255,  0.879911, 
t=,404387, actvstrat=,mBuy=,-0.048, mSel=,+0.185, b=,0.193, m=,0.000, ca=,0.0359, cr=,0.0291,  0.861711, 
t=,433273, actvstrat=,mBuy=,-0.071, mSel=,+0.121, b=,0.218, m=,0.007, ca=,0.0370, cr=,0.0244,  0.900783, 
t=,462157, actvstrat=,mBuy=,-0.074, mSel=,+0.099, b=,0.249, m=,0.037, ca=,0.0405, cr=,0.0263,  0.860872, 
t=,491042, actvstrat=,mBuy=,-0.061, mSel=,+0.151, b=,0.254, m=,0.029, ca=,0.0410, cr=,0.0221,  0.936910, 
t=,519927, actvstrat=,mBuy=,-0.083, mSel=,+0.171, b=,0.262, m=,0.000, ca=,0.0380, cr=,0.0248,  0.937437, 
t=,548811, actvstrat=,mBuy=,-0.070, mSel=,+0.123, b=,0.270, m=,0.005, ca=,0.0357, cr=,0.0260,  0.918268, 
t=,577696, actvstrat=,mBuy=,-0.052, mSel=,+0.087, b=,0.283, m=,0.000, ca=,0.0356, cr=,0.0226,  0.962347, 
t=,606581, actvstrat=,mBuy=,-0.063, mSel=,+0.082, b=,0.292, m=,0.032, ca=,0.0363, cr=,0.0226,  0.955485, 
t=,635465, actvstrat=,mBuy=,-0.015, mSel=,+0.069, b=,0.316, m=,0.015, ca=,0.0423, cr=,0.0230,  0.963451, 
t=,664353, actvstrat=,mBuy=,-0.046, mSel=,+0.077, b=,0.378, m=,0.041, ca=,0.0422, cr=,0.0224,  0.999403, 
t=,693238, actvstrat=,mBuy=,-0.074, mSel=,+0.084, b=,0.378, m=,0.027, ca=,0.0436, cr=,0.0242,  1.030547, 
t=,722124, actvstrat=,mBuy=,-0.112, mSel=,+0.073, b=,0.362, m=,0.000, ca=,0.0455, cr=,0.0299,  0.992398, 
t=,751012, actvstrat=,mBuy=,-0.110, mSel=,+0.095, b=,0.361, m=,0.010, ca=,0.0495, cr=,0.0319,  0.987709, 
