t=,41428, actvstrat=,mBuy=,-0.050, mSel=,+0.050, b=,0.010, m=,0.068, ca=,0.0498, cr=,0.0474,  0.671480, 
t=,82857, actvstrat=,mBuy=,-0.045, mSel=,+0.019, b=,0.039, m=,0.037, ca=,0.0476, cr=,0.0446,  0.833700, 
t=,124285, actvstrat=,mBuy=,-0.066, mSel=,+0.032, b=,0.095, m=,0.016, ca=,0.0492, cr=,0.0461,  0.937031, 
t=,165714, actvstrat=,mBuy=,-0.091, mSel=,+0.011, b=,0.141, m=,0.009, ca=,0.0479, cr=,0.0459,  1.041278, 
t=,207143, actvstrat=,mBuy=,-0.076, mSel=,+0.068, b=,0.143, m=,0.035, ca=,0.0504, cr=,0.0506,  0.992636, 
t=,248571, actvstrat=,mBuy=,-0.098, mSel=,+0.088, b=,0.129, m=,0.032, ca=,0.0506, cr=,0.0463,  0.962748, 
t=,290000, actvstrat=,mBuy=,-0.112, mSel=,+0.146, b=,0.112, m=,0.005, ca=,0.0469, cr=,0.0459,  1.017077, 
t=,331428, actvstrat=,mBuy=,-0.145, mSel=,+0.093, b=,0.127, m=,0.000, ca=,0.0471, cr=,0.0501,  0.985799, 
t=,372857, actvstrat=,mBuy=,-0.134, mSel=,+0.049, b=,0.140, m=,0.009, ca=,0.0476, cr=,0.0512,  0.996643, 
t=,414285, actvstrat=,mBuy=,-0.110, mSel=,+0.032, b=,0.209, m=,0.037, ca=,0.0460, cr=,0.0469,  1.053547, 
t=,455717, actvstrat=,mBuy=,-0.096, mSel=,+0.008, b=,0.188, m=,0.000, ca=,0.0476, cr=,0.0487,  1.088758, 
t=,497145, actvstrat=,mBuy=,-0.079, mSel=,+0.079, b=,0.213, m=,0.011, ca=,0.0452, cr=,0.0521,  1.095648, 
t=,538574, actvstrat=,mBuy=,-0.115, mSel=,+0.129, b=,0.226, m=,0.000, ca=,0.0452, cr=,0.0527,  1.147243, 
t=,580003, actvstrat=,mBuy=,-0.110, mSel=,+0.111, b=,0.265, m=,0.027, ca=,0.0458, cr=,0.0545,  1.170844, 
t=,621433, actvstrat=,mBuy=,-0.086, mSel=,+0.095, b=,0.294, m=,0.012, ca=,0.0454, cr=,0.0585,  1.211065, 
t=,662862, actvstrat=,mBuy=,-0.087, mSel=,+0.071, b=,0.292, m=,0.000, ca=,0.0518, cr=,0.0543,  1.219067, 
t=,704291, actvstrat=,mBuy=,-0.099, mSel=,+0.057, b=,0.309, m=,0.018, ca=,0.0556, cr=,0.0525,  1.203007, 
t=,745719, actvstrat=,mBuy=,-0.041, mSel=,+0.077, b=,0.311, m=,0.000, ca=,0.0585, cr=,0.0518,  1.188847, 
t=,787147, actvstrat=,mBuy=,-0.011, mSel=,+0.079, b=,0.290, m=,0.026, ca=,0.0567, cr=,0.0502,  1.172217, 
t=,828576, actvstrat=,mBuy=,+0.000, mSel=,+0.042, b=,0.348, m=,0.000, ca=,0.0612, cr=,0.0480,  1.210069, 
t=,870005, actvstrat=,mBuy=,-0.024, mSel=,+0.007, b=,0.357, m=,0.017, ca=,0.0610, cr=,0.0489,  1.234061, 
t=,911433, actvstrat=,mBuy=,-0.016, mSel=,+0.003, b=,0.418, m=,0.000, ca=,0.0577, cr=,0.0442,  1.286207, 
t=,952862, actvstrat=,mBuy=,-0.042, mSel=,+0.013, b=,0.455, m=,0.021, ca=,0.0573, cr=,0.0429,  1.276341, 
t=,994291, actvstrat=,mBuy=,-0.013, mSel=,+0.028, b=,0.459, m=,0.023, ca=,0.0560, cr=,0.0484,  1.277860, 
t=,1035719, actvstrat=,mBuy=,-0.045, mSel=,+0.010, b=,0.472, m=,0.027, ca=,0.0605, cr=,0.0462,  1.271537, 
t=,1077148, actvstrat=,mBuy=,-0.058, mSel=,+0.032, b=,0.481, m=,0.000, ca=,0.0612, cr=,0.0475,  1.309661, 
t=,1118576, actvstrat=,mBuy=,-0.100, mSel=,+0.071, b=,0.525, m=,0.021, ca=,0.0591, cr=,0.0456,  1.280870, 
